::1 - - [15/Sep/2022:16:30:12 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:31:47 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:31:47 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:32:13 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:32:13 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:33:13 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:33:13 +0000] "GET /rmia? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:33:21 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:33:21 +0000] "GET /rmia? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:33:24 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:33:24 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:41:23 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:41:23 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:43:34 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:43:34 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:15:55:58 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:15:55:58 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:57:15 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:57:15 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:58:51 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:58:51 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:59:33 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:16:59:33 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:00:00 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:00:00 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:00:56 +0000] "OPTIONS /bataillon? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:00:56 +0000] "POST /bataillon? HTTP/1.1" 201 130
::1 - - [15/Sep/2022:17:01:11 +0000] "OPTIONS /bataillon? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:01:11 +0000] "POST /bataillon? HTTP/1.1" 201 133
::1 - - [15/Sep/2022:17:01:23 +0000] "OPTIONS /bataillon? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:01:23 +0000] "POST /bataillon? HTTP/1.1" 201 134
::1 - - [15/Sep/2022:17:01:42 +0000] "OPTIONS /bataillon? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:01:42 +0000] "POST /bataillon? HTTP/1.1" 201 137
::1 - - [15/Sep/2022:17:01:59 +0000] "OPTIONS /bataillon? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:01:59 +0000] "POST /bataillon? HTTP/1.1" 201 137
::1 - - [15/Sep/2022:17:02:10 +0000] "OPTIONS /bataillon? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:02:10 +0000] "POST /bataillon? HTTP/1.1" 201 137
::1 - - [15/Sep/2022:17:02:13 +0000] "GET /bataillon? HTTP/1.1" 200 767
::1 - - [15/Sep/2022:17:02:13 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:03:14 +0000] "OPTIONS /bataillon? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:03:14 +0000] "POST /bataillon? HTTP/1.1" 201 143
::1 - - [15/Sep/2022:17:03:15 +0000] "GET /bataillon? HTTP/1.1" 200 903
::1 - - [15/Sep/2022:17:03:15 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:04:22 +0000] "GET /bataillon? HTTP/1.1" 200 1631
::1 - - [15/Sep/2022:17:04:22 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:10:31 +0000] "GET /companie? HTTP/1.1" 404 34
::1 - - [15/Sep/2022:17:10:31 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:12:29 +0000] "GET /companie? HTTP/1.1" 404 34
::1 - - [15/Sep/2022:17:12:29 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:15:11 +0000] "OPTIONS /companie? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:15:11 +0000] "POST /companie? HTTP/1.1" 201 132
::1 - - [15/Sep/2022:17:15:16 +0000] "GET /companie? HTTP/1.1" 200 230
::1 - - [15/Sep/2022:17:15:16 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:19:40 +0000] "GET /companie? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:19:40 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:20:13 +0000] "GET /companie? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:20:13 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:20:16 +0000] "OPTIONS /companie/63235d9f5ce079056c7c1afb? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:20:16 +0000] "DELETE /companie/63235d9f5ce079056c7c1afb? HTTP/1.1" 200 132
::1 - - [15/Sep/2022:17:20:44 +0000] "OPTIONS /companie? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:20:44 +0000] "POST /companie? HTTP/1.1" 201 130
::1 - - [15/Sep/2022:17:21:08 +0000] "OPTIONS /companie? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:21:08 +0000] "POST /companie? HTTP/1.1" 201 134
::1 - - [15/Sep/2022:17:21:19 +0000] "OPTIONS /companie? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:21:19 +0000] "POST /companie? HTTP/1.1" 201 131
::1 - - [15/Sep/2022:17:21:25 +0000] "OPTIONS /companie? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:21:26 +0000] "POST /companie? HTTP/1.1" 201 129
::1 - - [15/Sep/2022:17:21:34 +0000] "OPTIONS /companie? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:21:34 +0000] "POST /companie? HTTP/1.1" 201 131
::1 - - [15/Sep/2022:17:21:40 +0000] "OPTIONS /companie? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:21:40 +0000] "POST /companie? HTTP/1.1" 201 130
::1 - - [15/Sep/2022:17:21:57 +0000] "OPTIONS /companie? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:21:57 +0000] "POST /companie? HTTP/1.1" 201 130
::1 - - [15/Sep/2022:17:22:05 +0000] "OPTIONS /companie? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:22:05 +0000] "POST /companie? HTTP/1.1" 201 130
::1 - - [15/Sep/2022:17:22:24 +0000] "OPTIONS /companie? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:22:24 +0000] "POST /companie? HTTP/1.1" 201 131
::1 - - [15/Sep/2022:17:22:36 +0000] "OPTIONS /companie? HTTP/1.1" 204 0
